country,iso3,year,month,type,expected.mean,acm.mean,excess.mean,cumul.excess.mean,cumul.excess.low,cumul.excess.high
Suriname,SUR,2021,11,Reported,420,441,21,694,600,795
Suriname,SUR,2021,12,Reported,422,455,33,727,568,915
Slovakia,SVK,2020,1,Reported,4840,4951,111,111,-92,314
Slovakia,SVK,2020,2,Reported,4912,4688,-224,-113,-410,199
Slovakia,SVK,2020,3,Reported,4775,4957,182,70,-289,432
Slovakia,SVK,2020,4,Reported,4467,4248,-219,-149,-575,293
Slovakia,SVK,2020,5,Reported,4242,4265,23,-126,-607,368
Slovakia,SVK,2020,6,Reported,4156,4063,-93,-219,-719,308
Slovakia,SVK,2020,7,Reported,4198,4283,85,-134,-691,435
Slovakia,SVK,2020,8,Reported,4222,4429,207,73,-509,685
Slovakia,SVK,2020,9,Reported,4232,4380,148,221,-415,873
Slovakia,SVK,2020,10,Reported,4337,5399,1062,1283,605,1969
Slovakia,SVK,2020,11,Reported,4537,6061,1524,2806,2109,3541
Slovakia,SVK,2020,12,Reported,4831,7487,2656,5462,4720,6203
Slovakia,SVK,2021,1,Reported,4843,9057,4214,9676,8854,10473
Slovakia,SVK,2021,2,Reported,4927,8022,3095,12771,11890,13610
Slovakia,SVK,2021,3,Reported,4773,7480,2707,15478,14623,16354
Slovakia,SVK,2021,4,Reported,4469,5525,1056,16533,15605,17385
Slovakia,SVK,2021,5,Reported,4257,4668,411,16944,15972,17830
Slovakia,SVK,2021,6,Reported,4156,4401,245,17189,16228,18111
Slovakia,SVK,2021,7,Reported,4209,4324,115,17304,16304,18260
Slovakia,SVK,2021,8,Reported,4229,4254,25,17329,16313,18325
Slovakia,SVK,2021,9,Reported,4237,4687,450,17779,16718,18753
Slovakia,SVK,2021,10,Reported,4343,5694,1351,19130,18049,20125
Slovakia,SVK,2021,11,Reported,4543,7513,2970,22100,20984,23176
Slovakia,SVK,2021,12,Reported,4839,7059,2220,24320,23175,25433
Slovenia,SVN,2020,1,Reported,1942,1977,35,35,-86,140
Slovenia,SVN,2020,2,Reported,1973,1906,-67,-32,-201,136
Slovenia,SVN,2020,3,Reported,1906,1878,-28,-60,-272,151
Slovenia,SVN,2020,4,Reported,1739,1734,-5,-65,-302,161
Slovenia,SVN,2020,5,Reported,1609,1630,21,-44,-299,205
Slovenia,SVN,2020,6,Reported,1550,1626,76,32,-245,294
Slovenia,SVN,2020,7,Reported,1591,1605,14,46,-251,323
Slovenia,SVN,2020,8,Reported,1603,1635,32,78,-242,376
Slovenia,SVN,2020,9,Reported,1606,1695,89,167,-185,486
Slovenia,SVN,2020,10,Reported,1677,2163,486,653,291,993
Slovenia,SVN,2020,11,Reported,1756,3135,1379,2032,1669,2380
Slovenia,SVN,2020,12,Reported,1948,3262,1314,3346,2975,3705
Slovenia,SVN,2021,1,Reported,1945,2629,684,4029,3628,4420
Slovenia,SVN,2021,2,Reported,1975,1865,-110,3920,3487,4346
Slovenia,SVN,2021,3,Reported,1912,1955,43,3962,3497,4423
Slovenia,SVN,2021,4,Reported,1747,1813,66,4029,3554,4496
Slovenia,SVN,2021,5,Reported,1615,1775,160,4189,3679,4672
Slovenia,SVN,2021,6,Reported,1552,1687,135,4323,3800,4836
Slovenia,SVN,2021,7,Reported,1594,1532,-62,4261,3709,4777
Slovenia,SVN,2021,8,Reported,1615,1502,-113,4148,3574,4697
Slovenia,SVN,2021,9,Reported,1611,1770,159,4307,3752,4835
Slovenia,SVN,2021,10,Reported,1678,1992,314,4621,4023,5199
Slovenia,SVN,2021,11,Reported,1764,2418,654,5276,4656,5883
Slovenia,SVN,2021,12,Reported,1948,2254,306,5582,4936,6216
Sweden,SWE,2020,1,Reported,8642,8688,46,46,-211,300
Sweden,SWE,2020,2,Reported,8313,7855,-458,-412,-814,7
Sweden,SWE,2020,3,Reported,8591,8911,320,-91,-593,421
Sweden,SWE,2020,4,Reported,7898,10994,3096,3005,2390,3590
Sweden,SWE,2020,5,Reported,7391,9291,1900,4905,4292,5526
Sweden,SWE,2020,6,Reported,7013,7749,736,5640,4972,6309
Sweden,SWE,2020,7,Reported,7292,7375,83,5723,5002,6407
Sweden,SWE,2020,8,Reported,7230,7259,29,5753,5011,6461
Sweden,SWE,2020,9,Reported,7151,7057,-94,5659,4903,6421
Sweden,SWE,2020,10,Reported,7618,7589,-29,5630,4830,6405
Sweden,SWE,2020,11,Reported,7741,8580,839,6469,5616,7274
Sweden,SWE,2020,12,Reported,8641,10674,2033,8502,7589,9317
Sweden,SWE,2021,1,Reported,8677,10593,1916,10418,9495,11277
Sweden,SWE,2021,2,Reported,8341,7863,-478,9940,8951,10815
Sweden,SWE,2021,3,Reported,8626,8125,-501,9439,8438,10440
Sweden,SWE,2021,4,Reported,7934,7613,-321,9119,8030,10143
Sweden,SWE,2021,5,Reported,7435,7558,123,9241,8069,10349
Sweden,SWE,2021,6,Reported,7056,6875,-181,9061,7886,10211
Sweden,SWE,2021,7,Reported,7330,6447,-883,8177,6985,9387
Sweden,SWE,2021,8,Reported,7272,8044,772,8949,7678,10171
Sweden,SWE,2021,9,Reported,7190,6807,-383,8567,7260,9811
Sweden,SWE,2021,10,Reported,7661,6858,-803,7764,6455,9080
Sweden,SWE,2021,11,Reported,7791,9013,1222,8986,7596,10348
Sweden,SWE,2021,12,Reported,8690,10959,2269,11255,9870,12667
Eswatini,SWZ,2020,1,Predicted,940,996,56,56,-184,321
Eswatini,SWZ,2020,2,Predicted,945,970,25,81,-280,498
Eswatini,SWZ,2020,3,Predicted,950,947,-2,79,-369,526
Eswatini,SWZ,2020,4,Predicted,964,919,-44,34,-454,556
Eswatini,SWZ,2020,5,Predicted,978,934,-43,-9,-538,639
Eswatini,SWZ,2020,6,Predicted,993,1027,34,25,-614,710
Eswatini,SWZ,2020,7,Predicted,995,1142,148,173,-570,937
Eswatini,SWZ,2020,8,Predicted,986,1217,231,404,-386,1189
Eswatini,SWZ,2020,9,Predicted,970,1084,114,518,-330,1376
Eswatini,SWZ,2020,10,Predicted,960,1045,86,604,-276,1494
Eswatini,SWZ,2020,11,Predicted,953,1016,63,667,-241,1588
Eswatini,SWZ,2020,12,Predicted,948,1198,250,917,-78,1893
Eswatini,SWZ,2021,1,Predicted,922,1613,691,1608,534,2649
Eswatini,SWZ,2021,2,Predicted,924,1251,327,1935,832,2992
Eswatini,SWZ,2021,3,Predicted,930,1073,143,2078,939,3225
Eswatini,SWZ,2021,4,Predicted,942,989,48,2126,957,3291
Eswatini,SWZ,2021,5,Predicted,958,979,21,2147,963,3335
Eswatini,SWZ,2021,6,Predicted,972,1013,41,2188,944,3424
Eswatini,SWZ,2021,7,Predicted,973,1262,289,2477,1183,3773
Eswatini,SWZ,2021,8,Predicted,967,1594,627,3104,1737,4488
Eswatini,SWZ,2021,9,Predicted,948,1292,343,3447,2015,4923
Eswatini,SWZ,2021,10,Predicted,939,1074,135,3582,2121,5117
Eswatini,SWZ,2021,11,Predicted,932,982,50,3632,2173,5187
Eswatini,SWZ,2021,12,Predicted,928,1116,188,3820,2275,5392
Seychelles,SYC,2020,1,Reported,70,65,-5,-5,-11,1
Seychelles,SYC,2020,2,Reported,70,61,-9,-14,-23,-6
Seychelles,SYC,2020,3,Reported,70,57,-13,-27,-38,-18
Seychelles,SYC,2020,4,Reported,70,59,-11,-38,-50,-27
Seychelles,SYC,2020,5,Reported,70,41,-29,-67,-80,-55
Seychelles,SYC,2020,6,Reported,70,52,-18,-85,-99,-72
Seychelles,SYC,2020,7,Reported,70,56,-14,-100,-115,-86
Seychelles,SYC,2020,8,Reported,70,50,-20,-120,-136,-104
Seychelles,SYC,2020,9,Reported,70,54,-16,-136,-154,-118
Seychelles,SYC,2020,10,Reported,70,43,-27,-163,-182,-144
Seychelles,SYC,2020,11,Reported,70,66,-4,-167,-187,-147
Seychelles,SYC,2020,12,Reported,70,64,-6,-173,-193,-153
Seychelles,SYC,2021,1,Reported,72,69,-3,-176,-198,-156
Seychelles,SYC,2021,2,Reported,73,74,1,-175,-198,-152
Seychelles,SYC,2021,3,Reported,72,70,-2,-177,-202,-153
Seychelles,SYC,2021,4,Reported,72,71,-1,-178,-204,-153
Seychelles,SYC,2021,5,Reported,72,91,19,-160,-186,-133
Seychelles,SYC,2021,6,Reported,72,109,37,-123,-149,-95
Seychelles,SYC,2021,7,Predicted,72,111,39,-84,-135,-31
Seychelles,SYC,2021,8,Predicted,72,112,40,-44,-112,34
Seychelles,SYC,2021,9,Predicted,72,94,22,-22,-106,70
Seychelles,SYC,2021,10,Predicted,72,79,7,-15,-109,90
Seychelles,SYC,2021,11,Predicted,72,86,14,-1,-115,120
Seychelles,SYC,2021,12,Predicted,72,81,8,7,-115,139
Syrian Arab Republic,SYR,2020,1,Predicted,6500,6613,113,113,-2467,2991
Syrian Arab Republic,SYR,2020,2,Predicted,6412,6406,-6,107,-3298,4065
Syrian Arab Republic,SYR,2020,3,Predicted,6184,5720,-464,-357,-4580,4269
Syrian Arab Republic,SYR,2020,4,Predicted,6102,5283,-818,-1175,-5983,4054
Syrian Arab Republic,SYR,2020,5,Predicted,5875,5299,-576,-1751,-7094,4333
Syrian Arab Republic,SYR,2020,6,Predicted,5687,5658,-28,-1780,-7242,4366
Syrian Arab Republic,SYR,2020,7,Predicted,5603,6088,485,-1295,-7279,5524
Syrian Arab Republic,SYR,2020,8,Predicted,5626,6110,484,-811,-7332,6699
Syrian Arab Republic,SYR,2020,9,Predicted,5673,6043,370,-441,-7272,7456
Syrian Arab Republic,SYR,2020,10,Predicted,5871,6341,470,29,-7297,8005
Syrian Arab Republic,SYR,2020,11,Predicted,6211,7036,825,855,-7104,9398
Syrian Arab Republic,SYR,2020,12,Predicted,6436,7216,780,1635,-7106,10813
Syrian Arab Republic,SYR,2021,1,Predicted,5475,5938,463,2098,-6612,11546
Syrian Arab Republic,SYR,2021,2,Predicted,5427,5476,49,2147,-7486,11724
Syrian Arab Republic,SYR,2021,3,Predicted,5175,5652,477,2624,-7555,12944
Syrian Arab Republic,SYR,2021,4,Predicted,5123,5757,634,3258,-7226,13743
Syrian Arab Republic,SYR,2021,5,Predicted,4938,5554,616,3873,-6762,14642
Syrian Arab Republic,SYR,2021,6,Predicted,4811,5300,489,4362,-6714,15361
Syrian Arab Republic,SYR,2021,7,Predicted,4731,5161,431,4793,-7247,16192
Syrian Arab Republic,SYR,2021,8,Predicted,4692,5217,525,5317,-6980,16918
Syrian Arab Republic,SYR,2021,9,Predicted,4811,5313,502,5819,-6501,17948
Syrian Arab Republic,SYR,2021,10,Predicted,4911,5469,559,6378,-6198,18182
Syrian Arab Republic,SYR,2021,11,Predicted,5192,5713,521,6899,-5993,19241
Syrian Arab Republic,SYR,2021,12,Predicted,5399,5814,415,7314,-6124,20038
Chad,TCD,2020,1,Predicted,12950,13879,929,929,-2187,4851
Chad,TCD,2020,2,Predicted,12745,13576,831,1760,-2843,6976
Chad,TCD,2020,3,Predicted,12363,12858,494,2254,-3765,8556
Chad,TCD,2020,4,Predicted,12185,11603,-582,1672,-4961,8483
Chad,TCD,2020,5,Predicted,12053,13068,1015,2687,-4413,10165
Chad,TCD,2020,6,Predicted,12038,13102,1064,3752,-4408,12151
Chad,TCD,2020,7,Predicted,12206,13404,1198,4949,-4094,13925
Chad,TCD,2020,8,Predicted,12332,13144,812,5762,-4158,15510
Chad,TCD,2020,9,Predicted,12276,12761,485,6247,-3564,16346
Chad,TCD,2020,10,Predicted,12316,12428,112,6359,-3954,17096
Chad,TCD,2020,11,Predicted,12635,12797,163,6522,-4584,17444
Chad,TCD,2020,12,Predicted,12781,13249,467,6989,-4950,18967
Chad,TCD,2021,1,Predicted,12963,13713,750,7739,-4579,20213
Chad,TCD,2021,2,Predicted,12755,14297,1542,9281,-3449,22570
Chad,TCD,2021,3,Predicted,12374,13997,1624,10905,-2816,24004
Chad,TCD,2021,4,Predicted,12196,13501,1305,12210,-1333,26224
Chad,TCD,2021,5,Predicted,12060,13207,1146,13356,-1233,27680
Chad,TCD,2021,6,Predicted,12047,13374,1327,14684,194,29359
Chad,TCD,2021,7,Predicted,12218,13477,1260,15943,1297,31190
Chad,TCD,2021,8,Predicted,12341,13379,1038,16981,2065,33306
Chad,TCD,2021,9,Predicted,12287,12930,643,17624,1376,34585
Chad,TCD,2021,10,Predicted,12326,12646,320,17944,1736,35514
Chad,TCD,2021,11,Predicted,12641,13059,418,18362,1018,36449
Chad,TCD,2021,12,Predicted,12786,13673,888,19249,1784,37552
Togo,TGO,2020,1,Reported,4565,5054,489,489,425,549
Togo,TGO,2020,2,Reported,4506,4633,127,616,531,702
Togo,TGO,2020,3,Reported,4472,4643,171,786,680,890
Togo,TGO,2020,4,Reported,4496,4428,-68,719,601,842
Togo,TGO,2020,5,Reported,4526,4252,-274,444,310,581
Togo,TGO,2020,6,Reported,4574,3973,-601,-157,-305,-2
Togo,TGO,2020,7,Reported,4618,3978,-640,-797,-962,-628
Togo,TGO,2020,8,Reported,4632,4085,-547,-1343,-1515,-1161
Togo,TGO,2020,9,Reported,4613,3806,-807,-2150,-2333,-1955
Togo,TGO,2020,10,Reported,4590,3704,-886,-3036,-3235,-2824
Togo,TGO,2020,11,Reported,4554,3596,-958,-3994,-4199,-3759
Togo,TGO,2020,12,Reported,4551,3327,-1224,-5218,-5435,-4976
Togo,TGO,2021,1,Reported,4528,4398,-130,-5348,-5569,-5096
Togo,TGO,2021,2,Reported,4470,4374,-96,-5444,-5699,-5185
Togo,TGO,2021,3,Reported,4441,5260,819,-4625,-4892,-4350
Togo,TGO,2021,4,Reported,4460,4741,281,-4344,-4617,-4048
Togo,TGO,2021,5,Reported,4494,4115,-379,-4723,-5017,-4413
Togo,TGO,2021,6,Reported,4538,3846,-692,-5415,-5712,-5094
Togo,TGO,2021,7,Reported,4584,4814,230,-5185,-5501,-4858
Togo,TGO,2021,8,Reported,4594,4677,83,-5102,-5437,-4750
Togo,TGO,2021,9,Reported,4577,4501,-76,-5178,-5509,-4811
Togo,TGO,2021,10,Reported,4553,3767,-786,-5964,-6322,-5590
Togo,TGO,2021,11,Reported,4517,4340,-177,-6141,-6518,-5763
Togo,TGO,2021,12,Reported,4517,3669,-848,-6989,-7368,-6599
Thailand,THA,2020,1,Reported,43638,47125,3487,3487,1253,5611
Thailand,THA,2020,2,Reported,43531,39758,-3773,-287,-3580,2991
Thailand,THA,2020,3,Reported,43271,44304,1033,746,-3199,4811
Thailand,THA,2020,4,Reported,43147,40057,-3090,-2344,-7105,2183
Thailand,THA,2020,5,Reported,42745,39674,-3071,-5415,-10589,-359
Thailand,THA,2020,6,Reported,42300,39479,-2821,-8236,-13805,-2786
Thailand,THA,2020,7,Reported,42325,39817,-2508,-10744,-16786,-4875
Thailand,THA,2020,8,Reported,42601,40999,-1602,-12345,-18759,-5979
Thailand,THA,2020,9,Reported,42929,39361,-3568,-15913,-22618,-9239
Thailand,THA,2020,10,Reported,43336,41640,-1696,-17609,-25085,-10485
Thailand,THA,2020,11,Reported,43632,43545,-87,-17696,-25474,-10181
Thailand,THA,2020,12,Reported,43590,45679,2089,-15606,-23521,-7761
Thailand,THA,2021,1,Reported,45032,46685,1653,-13953,-22725,-4826
Thailand,THA,2021,2,Reported,44637,38228,-6409,-20362,-29732,-10809
Thailand,THA,2021,3,Reported,44603,46748,2145,-18217,-27977,-7939
Thailand,THA,2021,4,Reported,44369,42435,-1934,-20150,-31243,-8599
Thailand,THA,2021,5,Reported,44043,45387,1344,-18806,-30123,-6922
Thailand,THA,2021,6,Reported,43737,43522,-215,-19022,-31131,-6366
Thailand,THA,2021,7,Reported,43701,48944,5243,-13779,-25707,-376
Thailand,THA,2021,8,Reported,43997,57125,13128,-651,-13607,13732
Thailand,THA,2021,9,Reported,44154,48129,3975,3324,-10517,17075
Thailand,THA,2021,10,Reported,44623,46448,1825,5149,-8423,18672
Thailand,THA,2021,11,Reported,44858,48892,4034,9183,-4854,22891
Thailand,THA,2021,12,Reported,44988,51107,6119,15301,929,29983
Tajikistan,TJK,2020,1,Reported,4811,5005,194,194,-129,512
Tajikistan,TJK,2020,2,Reported,4201,4328,127,321,-118,733
Tajikistan,TJK,2020,3,Reported,4262,4315,53,374,-160,869
Tajikistan,TJK,2020,4,Reported,4057,4278,221,595,-15,1185
Tajikistan,TJK,2020,5,Reported,3991,7552,3561,4156,3484,4796
Tajikistan,TJK,2020,6,Reported,3982,4820,838,4994,4265,5758
Tajikistan,TJK,2020,7,Reported,4157,4662,505,5499,4733,6282
Tajikistan,TJK,2020,8,Reported,3857,5020,1163,6662,5847,7494
Tajikistan,TJK,2020,9,Reported,3644,5306,1662,8324,7427,9208
Tajikistan,TJK,2020,10,Reported,3927,7181,3254,11578,10645,12532
Tajikistan,TJK,2020,11,Reported,4279,6142,1863,13441,12421,14455
Tajikistan,TJK,2020,12,Reported,4809,4923,114,13555,12490,14598
Tajikistan,TJK,2021,1,Predicted,4784,4839,55,13611,11985,15534
Tajikistan,TJK,2021,2,Predicted,4169,3796,-373,13238,11098,15419
Tajikistan,TJK,2021,3,Predicted,4235,3930,-305,12933,10411,15660
Tajikistan,TJK,2021,4,Predicted,4031,3805,-226,12708,9860,15794
Tajikistan,TJK,2021,5,Predicted,3970,3759,-211,12497,9403,15848
Tajikistan,TJK,2021,6,Predicted,3955,3804,-151,12346,8909,16200
Tajikistan,TJK,2021,7,Predicted,4144,4282,138,12484,8830,16427
Tajikistan,TJK,2021,8,Predicted,3834,3820,-15,12469,8544,16546
Tajikistan,TJK,2021,9,Predicted,3616,3578,-38,12431,8270,17078
Tajikistan,TJK,2021,10,Predicted,3900,3984,84,12515,8079,17470
Tajikistan,TJK,2021,11,Predicted,4248,4546,298,12813,8031,18302
Tajikistan,TJK,2021,12,Predicted,4789,4985,196,13009,7932,18708
Turkmenistan,TKM,2020,1,Predicted,3355,3494,139,139,-706,1172
Turkmenistan,TKM,2020,2,Predicted,3265,3221,-45,94,-1140,1530
Turkmenistan,TKM,2020,3,Predicted,3188,3160,-28,66,-1412,1841
Turkmenistan,TKM,2020,4,Predicted,3102,2904,-198,-132,-1676,1753
Turkmenistan,TKM,2020,5,Predicted,2946,2904,-42,-173,-1954,1708
Turkmenistan,TKM,2020,6,Predicted,2849,2983,134,-40,-1918,2054
Turkmenistan,TKM,2020,7,Predicted,2815,3000,185,145,-2039,2480
Turkmenistan,TKM,2020,8,Predicted,2873,2971,97,242,-1963,2583
Turkmenistan,TKM,2020,9,Predicted,2982,2995,13,256,-2117,2707
Turkmenistan,TKM,2020,10,Predicted,3124,3237,113,368,-2134,2823
Turkmenistan,TKM,2020,11,Predicted,3283,3520,236,605,-2084,3342
Turkmenistan,TKM,2020,12,Predicted,3425,3605,181,785,-2129,3816
Turkmenistan,TKM,2021,1,Predicted,3415,3389,-26,760,-2350,4018
Turkmenistan,TKM,2021,2,Predicted,3325,3125,-201,559,-2756,3828
Turkmenistan,TKM,2021,3,Predicted,3232,3084,-148,411,-3009,3708
Turkmenistan,TKM,2021,4,Predicted,3146,3077,-68,342,-3216,3834
Turkmenistan,TKM,2021,5,Predicted,2993,2995,2,345,-3215,3944
Turkmenistan,TKM,2021,6,Predicted,2892,2949,57,402,-3291,4070
Turkmenistan,TKM,2021,7,Predicted,2862,2972,110,512,-3284,4208
Turkmenistan,TKM,2021,8,Predicted,2918,2994,76,588,-3306,4525
Turkmenistan,TKM,2021,9,Predicted,3027,3018,-9,579,-3285,4715
Turkmenistan,TKM,2021,10,Predicted,3176,3165,-11,568,-3439,4695
Turkmenistan,TKM,2021,11,Predicted,3336,3396,59,627,-3605,5055
Turkmenistan,TKM,2021,12,Predicted,3483,3507,24,652,-3800,5091
Timor-Leste,TLS,2020,1,Predicted,640,674,35,35,-121,236
Timor-Leste,TLS,2020,2,Predicted,637,662,25,59,-171,344
Timor-Leste,TLS,2020,3,Predicted,640,642,2,61,-245,413
Timor-Leste,TLS,2020,4,Predicted,640,583,-57,4,-331,379
Timor-Leste,TLS,2020,5,Predicted,644,609,-35,-31,-405,375
Timor-Leste,TLS,2020,6,Predicted,644,645,1,-30,-443,440
Timor-Leste,TLS,2020,7,Predicted,647,670,23,-7,-487,512
Timor-Leste,TLS,2020,8,Predicted,646,664,18,11,-468,543
Timor-Leste,TLS,2020,9,Predicted,643,659,16,27,-487,591
Timor-Leste,TLS,2020,10,Predicted,642,647,5,32,-516,605
Timor-Leste,TLS,2020,11,Predicted,638,640,2,34,-535,666
Timor-Leste,TLS,2020,12,Predicted,643,652,9,43,-546,704
Timor-Leste,TLS,2021,1,Predicted,652,651,-1,43,-568,701
Timor-Leste,TLS,2021,2,Predicted,650,666,17,59,-573,749
Timor-Leste,TLS,2021,3,Predicted,653,653,0,60,-639,780
Timor-Leste,TLS,2021,4,Predicted,652,687,35,95,-656,795
Timor-Leste,TLS,2021,5,Predicted,657,741,84,178,-609,970
Timor-Leste,TLS,2021,6,Predicted,656,732,76,254,-552,1067
Timor-Leste,TLS,2021,7,Predicted,659,708,49,303,-484,1138
Timor-Leste,TLS,2021,8,Predicted,659,828,169,472,-387,1355
Timor-Leste,TLS,2021,9,Predicted,655,817,162,634,-257,1525
Timor-Leste,TLS,2021,10,Predicted,653,693,40,673,-256,1591
Timor-Leste,TLS,2021,11,Predicted,650,650,0,674,-266,1615
Timor-Leste,TLS,2021,12,Predicted,655,665,9,683,-292,1643
Tonga,TON,2020,1,Predicted,52,52,0,0,-18,22
Tonga,TON,2020,2,Predicted,52,51,0,0,-26,30
Tonga,TON,2020,3,Predicted,52,51,-1,-2,-34,34
Tonga,TON,2020,4,Predicted,52,48,-4,-6,-44,36
Tonga,TON,2020,5,Predicted,53,49,-4,-9,-51,37
Tonga,TON,2020,6,Predicted,53,50,-3,-12,-56,35
Tonga,TON,2020,7,Predicted,53,51,-2,-14,-64,37
Tonga,TON,2020,8,Predicted,53,51,-2,-16,-71,43
Tonga,TON,2020,9,Predicted,53,52,-1,-18,-76,42
Tonga,TON,2020,10,Predicted,53,51,-2,-19,-81,43
Tonga,TON,2020,11,Predicted,52,50,-2,-21,-85,46
Tonga,TON,2020,12,Predicted,52,50,-2,-23,-89,45
Tonga,TON,2021,1,Predicted,52,50,-2,-25,-92,49
Tonga,TON,2021,2,Predicted,52,51,-1,-26,-96,54
Tonga,TON,2021,3,Predicted,52,52,-1,-26,-101,55
Tonga,TON,2021,4,Predicted,52,51,-1,-27,-105,55
Tonga,TON,2021,5,Predicted,53,52,-1,-28,-107,56
Tonga,TON,2021,6,Predicted,53,52,0,-28,-110,60
Tonga,TON,2021,7,Predicted,53,52,-1,-29,-115,63
Tonga,TON,2021,8,Predicted,53,53,0,-29,-115,67
Tonga,TON,2021,9,Predicted,53,52,-1,-30,-122,68
Tonga,TON,2021,10,Predicted,53,51,-2,-32,-123,64
Tonga,TON,2021,11,Predicted,52,50,-2,-35,-127,64
Tonga,TON,2021,12,Predicted,52,50,-2,-37,-129,60
Trinidad and Tobago,TTO,2020,1,Predicted,787,740,-47,-47,-238,173
Trinidad and Tobago,TTO,2020,2,Predicted,784,732,-52,-99,-364,210
Trinidad and Tobago,TTO,2020,3,Predicted,784,740,-44,-142,-460,238
Trinidad and Tobago,TTO,2020,4,Predicted,779,761,-18,-161,-533,276
Trinidad and Tobago,TTO,2020,5,Predicted,776,747,-29,-190,-640,281
Trinidad and Tobago,TTO,2020,6,Predicted,780,851,71,-118,-617,385
Trinidad and Tobago,TTO,2020,7,Predicted,780,858,79,-40,-598,556
Trinidad and Tobago,TTO,2020,8,Predicted,778,929,152,112,-503,777
Trinidad and Tobago,TTO,2020,9,Predicted,776,880,103,215,-461,948
Trinidad and Tobago,TTO,2020,10,Predicted,780,795,15,230,-488,988
Trinidad and Tobago,TTO,2020,11,Predicted,784,737,-46,184,-587,954
Trinidad and Tobago,TTO,2020,12,Predicted,786,695,-92,92,-739,913
Trinidad and Tobago,TTO,2021,1,Predicted,782,706,-76,16,-822,837
Trinidad and Tobago,TTO,2021,2,Predicted,779,707,-71,-56,-906,789
Trinidad and Tobago,TTO,2021,3,Predicted,779,714,-65,-121,-978,757
Trinidad and Tobago,TTO,2021,4,Predicted,773,797,24,-97,-995,835
Trinidad and Tobago,TTO,2021,5,Predicted,772,1073,301,204,-774,1207
Trinidad and Tobago,TTO,2021,6,Predicted,774,1104,331,534,-447,1561
Trinidad and Tobago,TTO,2021,7,Predicted,775,1038,263,797,-246,1895
Trinidad and Tobago,TTO,2021,8,Predicted,773,1030,257,1054,-20,2211
Trinidad and Tobago,TTO,2021,9,Predicted,772,968,195,1249,149,2406
Trinidad and Tobago,TTO,2021,10,Predicted,776,955,180,1429,236,2637
Trinidad and Tobago,TTO,2021,11,Predicted,777,1045,268,1697,488,2972
Trinidad and Tobago,TTO,2021,12,Predicted,782,1116,334,2031,812,3344
Tunisia,TUN,2020,1,Reported,7078,7465,387,387,8,775
Tunisia,TUN,2020,2,Reported,7116,6950,-166,220,-331,799
Tunisia,TUN,2020,3,Reported,6669,6297,-372,-152,-848,580
Tunisia,TUN,2020,4,Reported,5650,5038,-612,-764,-1521,10
Tunisia,TUN,2020,5,Reported,5175,4759,-416,-1180,-2030,-363
Tunisia,TUN,2020,6,Reported,5110,4717,-393,-1574,-2492,-693
Tunisia,TUN,2020,7,Reported,5609,5218,-391,-1964,-2937,-1047
Tunisia,TUN,2020,8,Reported,5654,5855,201,-1764,-2795,-747
Tunisia,TUN,2020,9,Reported,5299,5394,95,-1669,-2780,-643
Tunisia,TUN,2020,10,Reported,5464,7635,2171,502,-629,1536
Tunisia,TUN,2020,11,Reported,6001,7537,1536,2039,858,3147
